Price,Age,KM,FuelType,HP,MetColor,Automatic,CC,Doors,Weight,Mileage
9250,53,90097,Diesel,69,1,0,1900,5,1140,55983.662987
11500,48,89049,Petrol,97,1,0,1400,5,1060,55332.466179
9750,52,89000,Petrol,110,0,0,1600,5,1075,55302.019
9950,45,87274,Petrol,110,1,0,1600,3,1040,54229.532654
11450,49,86221,Petrol,110,0,0,1600,3,1045,53575.228991
12500,54,84598,Petrol,110,0,0,1600,5,1075,52566.743858
10500,50,83567,Petrol,110,0,0,1600,5,1075,51926.110357
12950,50,83106,Petrol,110,1,0,1600,5,1075,51639.658326
12200,50,82805,Petrol,110,1,0,1600,3,1040,51452.625655
10950,50,82735,Petrol,97,1,0,1400,3,1030,51409.129685
10950,54,81905,Petrol,110,1,0,1600,5,1105,50893.391755
11290,49,80320,Petrol,110,1,1,1600,3,1070,49908.51872
10750,49,80090,Petrol,97,1,0,1400,3,1030,49765.603390000004
10895,53,79800,Petrol,110,0,0,1600,5,1075,49585.4058
11500,47,78785,CNG,110,1,0,1600,5,1119,48954.714235
9750,48,78600,Petrol,110,1,0,1600,5,1075,48839.7606
10250,55,77780,Petrol,110,0,0,1600,3,1040,48330.23638
12500,49,77648,Petrol,110,0,0,1600,4,1030,48248.215408000004
11950,54,77270,Petrol,110,1,0,1600,4,1035,48013.33717
10750,50,76167,Petrol,97,1,0,1400,5,1060,47327.964957000004
11450,46,75249,Petrol,110,1,0,1600,4,1035,46757.546379
11950,54,75231,Petrol,110,1,0,1600,5,1080,46746.361701
11750,48,75045,Petrol,110,1,0,1600,3,1055,46630.786695
10950,50,74849,Petrol,110,1,1,1600,4,1060,46508.997979
11950,55,74715,Petrol,110,1,0,1600,5,1080,46425.734265
10995,49,74656,Diesel,69,0,0,1900,3,1105,46389.073376
11450,56,74500,Petrol,97,0,0,1400,3,1025,46292.1395
8900,49,74494,Petrol,110,1,0,1600,5,1075,46288.411274
10500,50,73634,Petrol,110,0,0,1587,5,1075,45754.032214
11750,47,73403,Petrol,110,1,0,1600,5,1075,45610.495513
11450,49,73175,Petrol,97,1,0,1400,3,1030,45468.822925
12000,52,73000,Petrol,110,0,0,1600,3,1055,45360.083
11950,50,72242,Petrol,110,0,1,1600,3,1070,44889.083782
9850,53,72000,Petrol,97,1,0,1400,3,1025,44738.712
10950,54,71725,Petrol,110,1,0,1600,4,1035,44567.834975
10950,54,71276,Petrol,110,0,0,1600,5,1080,44288.839396
8695,50,70440,Diesel,69,1,0,1900,3,1105,43769.37324
10990,53,70239,Petrol,110,0,0,1600,3,1040,43644.477669
9500,55,69813,Petrol,97,1,0,1400,3,1025,43379.773623
11950,49,69659,Petrol,86,0,0,1300,3,1025,43284.082489
10750,46,69574,Petrol,97,0,0,1400,5,1065,43231.265954
8750,47,69000,Diesel,69,1,0,1900,5,1140,42874.599
8750,49,68565,Petrol,110,1,0,1600,4,1030,42604.302615
11450,55,68520,Diesel,72,1,0,2000,3,1115,42576.34092
9950,46,68414,Petrol,97,0,0,1400,3,1025,42510.475594
11950,56,66777,Petrol,110,0,0,1600,5,1090,41493.291267
13950,52,66527,Petrol,110,1,0,1600,5,1080,41337.948517
11250,54,66063,Petrol,110,1,0,1600,5,1090,41049.632373
10900,50,65471,Petrol,97,1,0,1400,5,1060,40681.780741
9750,56,65400,Petrol,97,1,0,1400,3,1025,40637.6634
9950,52,65170,Petrol,97,1,0,1400,3,1025,40494.74807
11950,56,65000,Petrol,110,1,0,1600,5,1075,40389.115
10450,48,64193,Petrol,110,1,0,1600,3,1040,39887.668603
8950,54,64000,Petrol,97,1,0,1400,3,1025,39767.744
10250,54,63792,Petrol,110,1,0,1600,5,1075,39638.498832
9930,53,63635,Petrol,110,1,0,1600,4,1035,39540.943585
10500,54,63135,Petrol,110,1,0,1600,3,1050,39230.258085
11950,54,63123,Petrol,110,1,0,1600,4,1035,39222.801633
11500,48,63000,Diesel,69,1,0,1900,5,1140,39146.373
11500,55,63000,Petrol,110,0,0,1600,4,1035,39146.373
11450,54,62987,Petrol,110,0,0,1600,5,1080,39138.295177
9900,56,62751,Petrol,110,0,0,1600,3,1050,38991.651621
9500,54,62519,Petrol,97,0,0,1400,3,1025,38847.493549
10500,50,62280,Petrol,97,1,0,1400,5,1060,38698.98588
10750,50,61672,Petrol,110,0,0,1600,5,1075,38321.192312
8950,54,61000,Diesel,69,0,0,2000,5,1140,37903.631
12000,56,61000,Petrol,110,1,0,1600,3,1050,37903.631
9940,53,60558,Petrol,110,1,0,1600,4,1105,37628.985018
10950,47,60348,Petrol,110,0,0,1600,4,1030,37498.497108
10750,54,60239,Petrol,110,1,0,1600,5,1075,37430.767669
9799,51,59000,Petrol,97,1,0,1400,3,1025,36660.889
11750,51,58761,Petrol,97,0,0,1300,5,1060,36512.381331
11950,54,58745,Petrol,110,1,0,1600,4,1035,36502.439395
11250,52,58596,Petrol,110,1,0,1600,3,1045,36409.855116
11750,54,58530,Petrol,110,0,0,1600,5,1075,36368.84463
10950,55,58377,Petrol,110,1,0,1600,3,1050,36273.774867
11250,56,58142,Petrol,110,1,0,1600,5,1080,36127.752682
9950,53,57948,Petrol,97,1,0,1400,3,1025,36007.206708
9700,51,57645,Petrol,110,0,0,1600,5,1080,35818.931295
11950,47,57500,Petrol,110,1,0,1600,4,1105,35728.8325
9900,53,57475,Petrol,110,0,0,1600,3,1040,35713.298225
9990,55,56743,Petrol,110,0,0,1600,3,1045,35258.454653
9475,48,56675,Petrol,97,1,0,1400,3,1025,35216.201425
11500,54,55877,Petrol,110,1,0,1600,5,1075,34720.347367
11950,53,55500,Petrol,110,1,0,1600,4,1035,34486.0905
11500,55,54900,Petrol,97,1,0,1400,5,1060,34113.2679
10500,50,54465,Petrol,110,0,0,1600,5,1075,33842.971515
10900,46,53700,Petrol,97,1,0,1400,5,1060,33367.6227
11700,52,53561,Petrol,97,1,0,1400,5,1060,33281.252131
11900,51,53408,Petrol,110,1,0,1600,5,1080,33186.182368
13950,51,53268,Petrol,110,1,0,1600,5,1080,33099.190428
10950,49,53116,Petrol,97,1,0,1400,3,1025,33004.742036
10500,56,52448,Petrol,97,0,0,1400,3,1025,32589.666208
10750,55,52149,Petrol,97,1,0,1400,3,1085,32403.876279
11950,55,52141,Petrol,110,1,0,1600,5,1070,32398.905311
10000,56,52000,Petrol,97,0,0,1400,3,1025,32311.292
10495,48,50967,Petrol,97,1,0,1400,5,1060,31669.415757
11450,50,50400,Petrol,110,0,0,1600,5,1080,31317.0984
9400,54,50000,Petrol,97,1,0,1400,3,1025,31068.55
11950,51,50000,Petrol,86,1,0,1300,5,1045,31068.55
9650,53,49969,Petrol,110,0,0,1600,5,1075,31049.287499000002
18950,49,49568,Petrol,110,1,0,1600,3,1105,30800.117728
11450,51,49473,Petrol,110,0,0,1600,3,1055,30741.087483
10250,52,49432,Petrol,110,1,0,1600,3,1050,30715.611272000002
11450,48,49417,Petrol,110,1,0,1600,3,1045,30706.290707
9950,54,49366,Petrol,97,1,0,1400,3,1025,30674.600786
10500,56,48731,Petrol,110,1,0,1600,3,1055,30280.030201
13750,54,48370,Petrol,110,1,0,1600,5,1080,30055.71527
9950,48,48071,Petrol,97,0,0,1400,3,1025,29869.925341000002
10250,54,47852,Petrol,110,1,0,1600,4,1030,29733.845092
10850,54,47768,Petrol,110,0,0,1600,3,1055,29681.649928
11895,52,47689,Petrol,110,0,0,1600,5,1075,29632.561619
12950,53,47451,Petrol,110,1,0,1600,3,1055,29484.675321
11950,50,47219,Petrol,110,1,0,1600,5,1080,29340.517249
10750,56,47211,Petrol,110,1,0,1600,5,1070,29335.546281
9550,54,46856,Petrol,97,0,0,1400,5,1060,29114.959576
10950,56,46500,Petrol,86,0,0,1300,5,1035,28893.751500000002
11750,52,46449,Petrol,110,1,0,1600,4,1035,28862.061579
10950,47,46391,Petrol,110,0,0,1600,5,1075,28826.022061
12450,54,46230,Petrol,110,1,0,1600,3,1055,28725.98133
10500,52,46029,Petrol,110,1,0,1600,4,1030,28601.085759
10900,50,46000,Petrol,97,0,0,1400,3,1025,28583.066
12950,50,45900,Petrol,110,1,0,1600,5,1075,28520.9289
10950,47,45850,Petrol,97,0,0,1400,5,1060,28489.86035
12500,56,45336,Petrol,110,1,0,1600,5,1080,28170.475656
9950,55,44537,Petrol,97,0,0,1400,3,1025,27674.000227
10750,56,43700,Petrol,86,1,0,1300,3,1025,27153.9127
12500,48,43120,Petrol,97,1,0,1400,3,1030,26793.51752
10450,49,41710,Petrol,110,0,0,1600,3,1040,25917.38441
10750,52,41700,Petrol,97,1,0,1400,3,1025,25911.1707
12950,49,41636,Petrol,110,1,0,1600,5,1105,25871.402956
10995,50,41273,Petrol,97,0,0,1400,5,1060,25645.845283
11950,49,40836,Petrol,110,0,1,1600,3,1075,25374.306156
11250,50,40400,Petrol,97,1,0,1400,5,1060,25103.3884
11950,47,40361,Petrol,110,1,0,1600,5,1090,25079.154931
13750,54,40325,Petrol,86,0,0,1300,5,1045,25056.785575
11000,47,40000,Petrol,110,0,0,1600,5,1080,24854.84
13500,50,39706,Petrol,110,1,0,1600,5,1080,24672.156926
10950,54,39291,Petrol,110,1,0,1600,3,1040,24414.287961
10750,54,39000,Petrol,97,0,0,1400,3,1025,24233.469
8950,47,38900,Petrol,97,1,0,1400,3,1025,24171.3319
12950,51,38403,Petrol,110,0,0,1600,3,1055,23862.510513
9750,56,37461,Petrol,97,0,0,1400,3,1025,23277.179031
10900,54,37000,Petrol,97,1,0,1400,3,1025,22990.727
10995,55,36406,Petrol,110,1,0,1600,4,1035,22621.632626
10750,48,36005,Petrol,97,1,0,1400,5,1065,22372.462855
10950,52,36000,Petrol,110,1,0,1600,5,1075,22369.356
13000,49,36000,Petrol,110,0,0,1600,5,1080,22369.356
12950,45,36000,Petrol,110,1,1,1600,3,1070,22369.356
11500,52,35823,Petrol,110,0,0,1600,5,1075,22259.373333
10950,56,35230,Petrol,97,0,0,1400,3,1025,21890.90033
11710,48,35142,Petrol,110,0,0,1600,3,1055,21836.219682
9980,49,34890,Petrol,97,0,0,1400,3,1025,21679.63419
12250,51,34882,Petrol,110,1,0,1600,5,1075,21674.663222
11500,46,34000,Petrol,110,1,0,1600,5,1075,21126.614
11950,56,33998,Petrol,110,0,0,1600,5,1080,21125.371258
11500,55,33230,Petrol,110,0,0,1600,3,1050,20648.158330000002
11900,46,33021,Petrol,110,1,0,1600,5,1080,20518.291791
11930,49,31999,Petrol,97,0,0,1400,3,1030,19883.250629000002
10500,52,31579,Petrol,97,0,0,1400,3,1025,19622.274809
8950,56,31000,Petrol,97,0,0,1400,3,1025,19262.501
10450,46,30806,Petrol,97,1,0,1400,5,1060,19141.955026
10500,55,30461,Petrol,86,1,0,1300,5,1050,18927.582031
12950,50,29686,Petrol,110,1,1,1600,3,1075,18446.019506
9950,55,29650,Petrol,86,0,0,1300,3,1025,18423.65015
12900,52,29500,Petrol,110,1,0,1600,3,1055,18330.4445
9950,48,28656,Petrol,97,0,0,1400,3,1085,17806.007376
9950,55,27500,Petrol,97,1,0,1400,3,1025,17087.7025
10950,48,26938,Petrol,110,1,0,1600,3,1040,16738.491998
10950,53,26624,Petrol,97,0,0,1400,5,1060,16543.381504
9950,47,26221,Petrol,97,1,0,1400,3,1025,16292.968991
10950,50,22648,Petrol,97,1,0,1400,5,1060,14072.810408
10800,50,22500,Petrol,97,1,0,1400,3,1025,13980.8475
10500,56,19313,Petrol,97,0,0,1400,3,1025,12000.538123
10450,50,17619,Petrol,110,0,0,1600,4,1030,10947.935649000001
10600,51,17069,Petrol,97,1,0,1400,3,1025,10606.181599
10450,48,15000,Petrol,97,1,0,1400,3,1025,9320.565
12950,50,10210,Petrol,97,0,0,1400,5,1065,6344.19791
11250,47,5309,Petrol,110,1,1,1600,3,1070,3298.858639
7500,50,1,Diesel,90,1,0,2000,3,1260,0.621371
8950,52,31000,Petrol,97,0,0,1398,3,1025,19262.501
6950,58,205000,Diesel,72,1,0,2000,4,1100,127381.05500000001
7900,68,204250,Diesel,72,0,0,2000,3,1115,126915.02675
5950,68,194545,Petrol,86,0,0,1300,4,1000,120884.621195
7500,59,190900,Diesel,72,1,0,2000,3,1115,118619.7239
7500,62,183500,Diesel,72,1,0,2000,5,1140,114021.5785
6900,65,176184,Diesel,72,1,0,2000,3,1115,109475.628264
5751,67,174833,Diesel,72,0,0,2000,4,1100,108636.156043
6950,68,155720,Petrol,86,1,0,1300,3,1015,96759.89212
7950,67,155500,Petrol,110,1,0,1600,5,1050,96623.1905
7750,59,154783,Diesel,72,1,0,2000,3,1120,96177.667493
7950,64,154462,Diesel,72,1,0,2000,5,1135,95978.207402
8250,64,150585,Petrol,110,1,0,1600,3,1065,93569.152035
6250,67,149000,Diesel,90,1,0,2000,5,1135,92584.279
9500,62,147636,Diesel,72,0,0,2000,5,1135,91736.728956
6900,59,144521,Diesel,72,1,0,2000,5,1135,89801.158291
8450,64,144000,CNG,110,1,0,1600,3,1065,89477.424
7350,65,140168,Diesel,72,1,0,2000,3,1115,87096.330328
8950,68,140000,Petrol,110,1,0,1600,5,1085,86991.94
6900,60,139800,Diesel,72,0,0,2000,3,1115,86867.6658
8950,59,137050,CNG,110,1,0,1600,3,1078,85158.89555
8750,61,136956,Petrol,110,0,0,1600,3,1065,85100.486676
7950,67,135337,CNG,110,1,0,1600,5,1120,84094.487027
8950,64,133769,Diesel,72,1,0,2000,3,1120,83120.177299
8950,58,133405,Diesel,72,1,0,2000,5,1135,82893.998255
8950,65,132807,Diesel,72,1,0,2000,5,1135,82522.418397
7950,64,132393,Diesel,72,0,0,2000,5,1135,82265.170803
7750,60,130270,Petrol,110,0,0,1600,3,1050,80946.00017
7500,59,130000,Diesel,72,1,0,2000,4,1135,80778.23
8950,67,127000,Diesel,72,1,0,2000,5,1135,78914.117
9800,67,126800,Diesel,72,0,0,2000,5,1135,78789.8428
9450,66,126452,Petrol,110,1,0,1600,5,1085,78573.605692
8950,62,125175,Diesel,116,0,0,2000,5,1150,77780.114925
8750,68,125000,Diesel,72,1,0,2000,3,1115,77671.375
10500,61,123000,Diesel,72,0,0,2000,5,1135,76428.633
7995,59,121626,Petrol,86,0,0,1300,5,1050,75574.869246
10450,64,120400,Petrol,110,0,0,1600,5,1090,74813.0684
9950,66,120000,Diesel,72,0,0,2000,4,1100,74564.52
9950,68,119541,Petrol,110,0,0,1600,3,1055,74279.310711
8950,68,119500,Petrol,110,1,0,1600,5,1070,74253.8345
7950,68,119289,Petrol,110,1,0,1600,4,1035,74122.725219
10950,57,118833,Petrol,110,0,0,1600,3,1065,73839.380043
9950,64,118000,Diesel,72,1,0,2000,5,1150,73321.778
8600,68,117955,Petrol,110,1,1,1600,4,1065,73293.816305
7250,65,117609,Petrol,86,0,0,1300,3,1015,73078.821939
6950,68,117000,Diesel,72,0,0,2000,3,1115,72700.407
8000,64,116000,Petrol,86,0,0,1300,5,1045,72079.03600000001
9950,58,115715,Petrol,110,0,0,1600,5,1070,71901.945265
9450,60,115191,CNG,110,1,0,1600,4,1079,71576.346861
7950,68,115071,Petrol,110,1,0,1600,3,1055,71501.782341
9450,63,115000,CNG,110,0,0,1600,3,1109,71457.665
9950,64,114846,Petrol,110,1,0,1600,5,1075,71361.973866
6950,65,114383,Diesel,90,0,0,2000,3,1260,71074.279093
8250,59,113700,Petrol,110,1,0,1600,5,1065,70649.8827
9950,67,113118,Petrol,86,1,0,1300,3,1020,70288.24477800001
8250,59,112827,Petrol,86,1,0,1300,5,1040,70107.425817
9950,68,112116,Petrol,110,1,0,1600,5,1070,69665.631036
10500,66,112000,Petrol,110,1,0,1600,3,1065,69593.552
7950,62,112000,Diesel,72,0,0,2000,4,1135,69593.552
9750,65,111769,Petrol,110,0,0,1600,3,1065,69450.015299
9250,61,110853,Petrol,110,1,0,1600,5,1070,68880.839463
9500,68,110287,Petrol,110,1,0,1600,3,1050,68529.143477
9950,62,109547,Petrol,110,0,0,1600,5,1075,68069.328937
7750,63,109230,Petrol,110,0,0,1600,3,1050,67872.35433
9500,68,109150,Petrol,110,0,0,1600,5,1075,67822.64465
9950,67,108793,Petrol,110,1,0,1600,4,1035,67600.815203
9750,64,106784,Petrol,110,0,1,1600,3,1050,66352.480864
9750,58,105942,Petrol,86,0,0,1300,5,1040,65829.286482
5950,59,105000,Petrol,86,1,0,1300,3,1015,65243.955
8500,62,105000,Petrol,86,0,0,1300,5,1040,65243.955
8495,68,104299,Petrol,110,1,0,1600,5,1085,64808.373929
9250,67,104000,Petrol,86,0,0,1300,3,1020,64622.584
6900,68,104000,Petrol,86,1,0,1300,3,1015,64622.584
8950,58,103458,Petrol,86,1,0,1300,3,1025,64285.800918
9500,63,103400,Petrol,110,1,0,1600,5,1075,64249.7614
9250,63,102807,Petrol,86,0,0,1300,5,1055,63881.288397000004
9895,68,102494,Petrol,110,0,0,1600,5,1090,63686.799274
9950,57,102300,Diesel,72,1,0,2000,5,1135,63566.253300000004
7950,61,102106,Petrol,110,0,0,1600,3,1050,63445.707326
8750,68,101889,Petrol,110,1,0,1600,5,1075,63310.869819
8250,57,101791,Diesel,72,0,0,2000,3,1115,63249.975461
8950,63,101469,Petrol,110,1,0,1600,3,1065,63049.893999
8950,68,101001,Petrol,110,0,0,1600,5,1075,62759.092371
8950,61,100748,Petrol,110,0,0,1600,5,1070,62601.885508
8950,65,100550,Petrol,110,1,0,1600,5,1075,62478.85405
9450,67,99781,Petrol,110,1,0,1600,5,1085,62001.019751
8950,59,98658,Petrol,86,1,0,1300,3,1020,61303.220118
9250,65,98500,Petrol,110,1,0,1600,5,1075,61205.0435
8750,64,98291,Petrol,86,0,0,1300,4,1000,61075.176961
9950,61,97648,Petrol,110,1,0,1600,3,1065,60675.635408
9950,61,97425,Petrol,110,1,0,1600,5,1075,60537.069675
9900,65,97173,Petrol,86,0,0,1300,3,1015,60380.484183
8950,66,97046,Petrol,86,1,0,1300,4,1000,60301.570066
8950,67,96000,Petrol,110,1,0,1600,3,1050,59651.616
12250,60,96000,Diesel,72,0,0,2000,4,1100,59651.616
9250,67,95750,Petrol,110,1,0,1600,5,1070,59496.27325
10250,61,95147,Petrol,110,1,0,1600,3,1050,59121.586537
8950,68,95000,Petrol,110,0,0,1600,3,1050,59030.245
7999,65,95000,Petrol,110,1,0,1600,3,1050,59030.245
9900,66,94606,Petrol,110,0,0,1600,3,1065,58785.424826
8250,63,94504,Petrol,86,1,0,1300,4,1000,58722.044984
10500,65,93428,Petrol,110,1,0,1600,5,1075,58053.449788
8450,65,93408,Petrol,86,0,0,1300,3,1015,58041.022368
9900,68,93296,Petrol,110,1,0,1600,5,1090,57971.428816
10500,62,93098,Petrol,110,1,0,1600,5,1075,57848.397358
8500,67,92922,Diesel,72,1,0,2000,4,1100,57739.036062
9500,61,92498,Petrol,110,1,0,1600,3,1050,57475.574758
9450,65,92226,Petrol,110,0,0,1600,3,1065,57306.561846000004
9900,68,91505,Diesel,72,0,0,2000,3,1115,56858.553355000004
8250,64,91333,Petrol,110,1,0,1600,3,1050,56751.677543
8750,65,91246,Petrol,86,1,0,1300,3,1015,56697.618266
9500,58,91000,Petrol,110,1,0,1600,5,1075,56544.761
8450,68,90727,Petrol,110,0,0,1600,3,1050,56375.126717
8490,62,90000,Petrol,110,0,0,1600,3,1050,55923.39
8750,60,89576,Petrol,110,0,0,1600,4,1035,55659.928696
9750,64,89145,Petrol,86,1,0,1300,3,1025,55392.117795
9950,63,89000,Petrol,110,1,0,1600,5,1085,55302.019
8500,68,88807,Petrol,110,0,0,1600,3,1050,55182.094397
8450,63,88685,Petrol,110,0,0,1600,5,1070,55106.287135
7900,62,88667,Petrol,110,1,0,1600,4,1040,55095.102457
8750,57,88480,Petrol,110,1,0,1600,3,1050,54978.90608
7950,61,88127,Petrol,86,0,0,1300,3,1015,54759.562117
6900,62,88000,Petrol,86,0,0,1300,3,1020,54680.648
8150,65,87821,Petrol,86,1,0,1300,3,1015,54569.422591
10995,59,87654,Petrol,86,1,1,1300,5,1065,54465.653634
8900,59,86888,Petrol,110,1,0,1600,3,1050,53989.683448
9500,59,86871,Petrol,86,1,0,1300,5,1040,53979.120141
8950,68,86714,Petrol,110,1,0,1600,4,1035,53881.564894
11500,65,85889,Petrol,110,0,0,1600,3,1065,53368.933819
10450,62,85000,Petrol,110,1,0,1600,3,1050,52816.535
10500,60,85000,Petrol,86,1,0,1300,3,1025,52816.535
9250,68,84976,Petrol,110,1,0,1600,4,1035,52801.622096
10950,65,84558,Petrol,110,1,0,1600,5,1120,52541.889018
10450,62,84549,Petrol,110,0,0,1600,5,1075,52536.296679
9250,68,84482,Petrol,110,1,0,1600,5,1075,52494.664822
8750,62,83908,Petrol,110,1,0,1600,5,1070,52137.997868
8750,67,83560,Petrol,86,0,0,1300,3,1015,51921.76076
9800,68,83000,Petrol,107,1,1,1600,5,1100,51573.793
8250,64,82723,Petrol,86,0,0,1300,3,1015,51401.673233
10450,62,82421,Petrol,110,1,0,1600,3,1065,51214.019191
9750,58,82254,Petrol,110,0,0,1600,5,1050,51110.250234
8950,61,82115,Petrol,110,1,0,1600,3,1055,51023.879665
7450,65,82000,Petrol,86,1,0,1300,3,1015,50952.422
8450,68,81965,Petrol,86,1,0,1300,5,1035,50930.674015000004
8250,66,81250,Petrol,110,0,0,1600,3,1050,50486.39375
10950,65,81192,Petrol,110,1,0,1600,3,1065,50450.354232
8950,61,81170,Petrol,110,1,0,1600,4,1040,50436.68407
8750,66,81083,Petrol,86,0,0,1300,3,1015,50382.624793
10450,61,80714,Petrol,110,1,0,1600,5,1075,50153.338894
10950,57,80470,Petrol,110,0,0,1600,5,1085,50001.72437
8450,65,80439,Petrol,110,1,0,1600,4,1035,49982.461869
9950,59,80430,Petrol,110,1,0,1600,3,1065,49976.86953
9950,68,80426,Petrol,110,1,0,1600,3,1055,49974.384046
8750,62,80265,Petrol,86,0,0,1300,3,1015,49874.343315
9950,65,80153,Petrol,110,0,0,1600,5,1070,49804.749763
9500,68,80121,Petrol,110,0,0,1600,5,1070,49784.865891
8250,65,80086,Petrol,110,1,0,1600,4,1035,49763.117906
10950,62,80000,Petrol,110,0,0,1600,5,1075,49709.68
7950,60,80000,Petrol,86,0,0,1300,5,1015,49709.68
8250,65,80000,Petrol,86,1,0,1300,2,1015,49709.68
9895,67,79858,Petrol,110,1,0,1600,4,1040,49621.445318
9130,67,79762,Petrol,86,1,0,1300,3,1015,49561.793702
10950,59,79660,Petrol,86,0,1,1300,5,1065,49498.41386
10500,60,79150,Petrol,110,1,0,1600,5,1075,49181.51465
8900,61,79000,Petrol,110,1,0,1600,3,1050,49088.309
9500,57,78955,Petrol,86,1,0,1300,5,1045,49060.347305
10950,59,78750,Diesel,90,1,0,1975,5,1155,48932.96625
7950,68,78521,Petrol,86,0,0,1300,3,1015,48790.672291
7950,64,78356,Petrol,86,1,0,1300,3,1015,48688.146076
7950,65,78076,Petrol,86,1,0,1300,3,1015,48514.162196
9500,61,78063,Petrol,107,1,1,1600,5,1100,48506.084373
10950,67,77821,Petrol,110,1,0,1600,5,1075,48355.712591
9750,68,77695,Petrol,110,1,0,1600,4,1035,48277.419845000004
9750,65,77500,Petrol,110,1,0,1600,3,1050,48156.2525
9450,63,77457,Petrol,110,1,0,1600,3,1055,48129.533547
8950,68,77029,Petrol,86,1,0,1300,3,1015,47863.586759
8950,68,77008,Petrol,86,1,0,1300,3,1015,47850.537968
8900,66,76791,Petrol,110,1,0,1600,5,1070,47715.700461
9950,61,76700,Petrol,86,1,0,1300,5,1035,47659.1557
8750,67,76569,Petrol,86,1,0,1300,3,1020,47577.756099
8950,59,76162,Petrol,110,1,0,1600,5,1075,47324.858102
8990,65,76155,Petrol,110,1,0,1600,4,1035,47320.508505
8950,61,75609,Petrol,86,1,0,1300,3,1015,46981.239939
8950,62,75569,Diesel,72,1,0,2000,3,1120,46956.385099
9950,67,75429,Petrol,110,1,0,1600,3,1065,46869.393159
9900,68,75000,Petrol,110,1,0,1600,5,1075,46602.825
8950,65,75000,Petrol,86,0,0,1300,3,1015,46602.825
8950,62,75000,Petrol,110,1,0,1600,5,1070,46602.825
9500,66,74963,Petrol,107,0,1,1600,3,1085,46579.834273
7950,68,74889,Petrol,86,1,0,1300,3,1015,46533.852819
7750,68,74875,Petrol,110,0,0,1600,5,1070,46525.153625
8950,63,74747,Petrol,110,1,0,1600,5,1075,46445.618137
11950,60,74720,Petrol,110,1,0,1600,5,1085,46428.84112
8950,62,74457,Petrol,110,0,0,1600,5,1075,46265.420547
11950,60,74337,Petrol,86,0,0,1300,5,1035,46190.856027
8950,68,74308,Petrol,110,0,0,1600,3,1050,46172.836268
9950,64,74193,Petrol,110,0,0,1600,3,1050,46101.378603
8250,65,74179,Petrol,110,1,0,1600,3,1050,46092.679409000004
8995,67,73936,Petrol,86,1,0,1300,5,1050,45941.686256
9995,61,73894,Petrol,110,1,0,1600,3,1065,45915.588674
9250,64,73500,Petrol,110,1,0,1600,3,1050,45670.7685
10950,64,73376,Petrol,110,0,0,1600,5,1070,45593.718496
8900,64,73300,Petrol,86,1,0,1300,3,1015,45546.4943
9500,58,73172,Petrol,110,1,0,1600,5,1075,45466.958812
9950,58,72928,Petrol,110,1,0,1600,5,1075,45315.344288
7950,67,72880,Petrol,86,1,0,1332,3,1015,45285.51848
8250,63,72522,Petrol,110,1,0,1600,3,1050,45063.067662
9450,64,72000,Petrol,86,1,0,1300,3,1015,44738.712
7950,57,72000,Petrol,86,0,0,1300,3,1015,44738.712
9500,59,71366,Petrol,110,0,0,1600,3,1065,44344.762786
8950,65,71317,Petrol,110,0,0,1600,3,1050,44314.315607000004
10950,62,71000,Petrol,110,0,0,1600,5,1070,44117.341
8950,60,70954,Petrol,110,0,0,1600,3,1050,44088.757934
9450,63,70908,Petrol,86,0,0,1300,5,1035,44060.174868
8000,58,70560,Petrol,110,1,0,1600,3,1050,43843.93776
9900,67,70552,Petrol,110,0,0,1600,5,1075,43838.966792
8950,62,70500,Petrol,110,1,0,1600,5,1035,43806.6555
10900,60,70453,Diesel,72,0,0,2000,5,1135,43777.451063
9450,59,70218,Petrol,110,1,0,1600,3,1050,43631.428878
8450,64,70116,Petrol,110,1,0,1600,4,1035,43568.049036000004
9500,65,70068,Petrol,110,1,0,1600,5,1075,43538.223228
10500,67,70000,Petrol,107,1,1,1587,3,1065,43495.97
6950,68,70000,Petrol,86,1,0,1300,3,1015,43495.97
9750,68,69103,Petrol,110,0,0,1600,4,1035,42938.600213
6950,58,69022,Petrol,86,1,0,1300,5,1035,42888.269162
9650,67,69000,Petrol,110,1,0,1600,3,1065,42874.599
9950,68,68865,Petrol,110,1,0,1600,3,1065,42790.713915
9250,58,68723,Petrol,86,0,0,1300,3,1025,42702.479233
8950,63,68453,Petrol,110,1,0,1600,5,1070,42534.709063
9900,63,68238,Petrol,86,0,0,1300,5,1050,42401.114298
10995,63,68153,Petrol,110,1,0,1600,5,1085,42348.297763
10500,65,68000,Petrol,110,0,0,1600,5,1075,42253.228
8950,65,68000,Petrol,86,1,0,1300,3,1015,42253.228
9750,67,67762,Petrol,110,1,0,1600,3,1065,42105.341702
10950,68,67146,Petrol,110,1,0,1600,5,1075,41722.577166
9750,67,67110,Petrol,86,1,0,1300,5,1035,41700.20781
9950,59,67010,Petrol,110,1,0,1600,3,1065,41638.07071
10500,65,67003,Petrol,110,1,0,1600,4,1035,41633.721113
10400,68,66785,Petrol,86,0,1,1300,3,1045,41498.262235
8800,68,66550,Petrol,86,0,0,1332,3,1010,41352.24005
10500,61,66259,Petrol,110,1,0,1600,3,1065,41171.421089
9250,62,66082,Petrol,110,0,0,1600,5,1070,41061.438422
7800,65,66000,Petrol,86,1,0,1300,3,1015,41010.486
9950,61,66000,Petrol,110,0,0,1600,3,1050,41010.486
